user_id,signup_date,country,device_type,acquisition_channel,age_group,email
2754,2024-01-01,CA,mobile,paid_search,25-34,sbruce@example.org
2755,2024-01-01,IN,mobile,organic_search,25-34,jasonkennedy@example.net
2756,2024-01-01,IN,mobile,social_media,25-34,pamelareed@example.org
2757,2024-04-17,UK,mobile,referral,25-34,robert51@example.net
2758,2024-01-01,AU,desktop,paid_search,18-24,jean50@example.com
2759,2024-01-01,AE,mobile,paid_search,18-24,benjamin32@example.org
2760,2024-04-30,AU,mobile,referral,55+,kaitlynthompson@example.net
2761,2024-04-22,US,mobile,referral,55+,gina34@example.com
2762,2024-01-01,AE,tablet,direct,18-24,otrujillo@example.net
2763,2024-01-01,US,desktop,paid_search,25-34,ophillips@example.com
2764,2024-01-01,BR,mobile,social_media,35-44,madisonmosley@example.com
2765,2024-01-01,AU,tablet,organic_search,55+,darren25@example.net
2766,2024-03-14,US,mobile,paid_search,25-34,turnerrobert@example.org
2767,2024-01-07,SG,desktop,paid_search,55+,jimenezsharon@example.org
2768,2024-01-01,UK,tablet,organic_search,25-34,patrick51@example.com
2769,2024-06-27,IN,mobile,paid_search,18-24,reyescassandra@example.com
2770,2024-01-01,DE,mobile,paid_search,18-24,rayerica@example.com
2771,2024-01-01,UK,desktop,referral,55+,higginschristine@example.net
2772,2024-01-01,DE,desktop,paid_search,45-54,ashley80@example.org
2773,2024-01-15,IN,mobile,organic_search,45-54,wrightmax@example.net
2774,2024-01-01,IN,mobile,referral,45-54,burnseric@example.com
2775,2024-01-29,AU,desktop,paid_search,35-44,patriciamejia@example.net
2776,2024-04-12,US,desktop,organic_search,45-54,john41@example.org
2777,2024-06-12,US,mobile,paid_search,55+,david06@example.com
2778,2024-01-01,US,desktop,email,25-34,whitakerkatherine@example.com
2779,2024-01-01,US,desktop,social_media,25-34,williamburns@example.net
2780,2024-01-01,SG,desktop,organic_search,35-44,hensonheather@example.com
2781,2024-05-16,US,mobile,referral,45-54,hhill@example.org
2782,2024-05-23,SG,mobile,organic_search,18-24,rlewis@example.com
2783,2024-01-01,AU,desktop,email,18-24,ktaylor@example.net
2784,2024-01-01,US,tablet,organic_search,25-34,andrea00@example.com
2785,2024-01-01,US,desktop,paid_search,55+,smithadam@example.com
2786,2024-01-01,IN,desktop,referral,55+,voconnell@example.net
2787,2024-06-30,US,desktop,social_media,18-24,donna62@example.org
2788,2024-02-16,US,desktop,organic_search,25-34,jeffjohnson@example.net
2789,2024-01-01,US,mobile,referral,18-24,kcallahan@example.org
2790,2024-06-28,DE,desktop,direct,25-34,nweber@example.com
2791,2024-01-01,IN,mobile,paid_search,45-54,jeffreyflores@example.net
2792,2024-03-20,CA,desktop,organic_search,35-44,cwest@example.net
2793,2024-01-01,UK,mobile,referral,35-44,kjackson@example.net
2794,2024-01-01,DE,desktop,organic_search,35-44,qmcmahon@example.org
2795,2024-01-01,CA,mobile,organic_search,45-54,barkerjoseph@example.org
2796,2024-01-01,BR,mobile,paid_search,35-44,uwalter@example.net
2797,2024-06-26,AU,mobile,organic_search,35-44,vazqueztracy@example.com
2798,2024-01-01,IN,mobile,paid_search,45-54,markmitchell@example.com
2799,2024-01-01,DE,desktop,referral,25-34,rodriguezbrett@example.com
2800,2024-01-01,CA,desktop,paid_search,45-54,robynjones@example.org
2801,2024-02-26,IN,mobile,referral,45-54,cjones@example.net
2802,2024-02-27,SG,mobile,organic_search,45-54,ymack@example.org
2803,2024-02-04,BR,mobile,email,45-54,pgreen@example.net
2804,2024-05-23,US,desktop,paid_search,25-34,njones@example.com
2805,2024-01-01,CA,desktop,organic_search,45-54,walkerluis@example.net
2806,2024-03-02,US,desktop,organic_search,45-54,sarahjuarez@example.org
2807,2024-01-01,IN,tablet,social_media,25-34,egarrison@example.org
2808,2024-01-01,UK,mobile,paid_search,25-34,christian43@example.org
2809,2024-03-10,BR,desktop,referral,18-24,barrettkaren@example.com
2810,2024-01-01,AU,mobile,organic_search,55+,mitchellkenneth@example.com
2811,2024-03-14,FR,mobile,organic_search,35-44,rowejesse@example.org
2812,2024-05-23,US,mobile,email,45-54,heather70@example.com
2813,2024-05-13,US,desktop,paid_search,35-44,donald81@example.org
2814,2024-06-21,SG,desktop,referral,18-24,xdawson@example.net
2815,2024-01-01,IN,mobile,organic_search,35-44,danielkathy@example.com
2816,2024-06-21,US,mobile,paid_search,45-54,vasquezmary@example.org
2817,2024-01-01,UK,mobile,paid_search,25-34,qgarcia@example.org
2818,2024-01-01,BR,mobile,social_media,25-34,rodriguezbrittney@example.org
2819,2024-05-03,CA,mobile,organic_search,55+,imoore@example.com
2820,2024-03-01,AE,desktop,direct,45-54,jonathan07@example.net
2821,2024-01-01,CA,desktop,paid_search,55+,zpugh@example.org
2822,2024-01-01,US,desktop,organic_search,35-44,lauraglover@example.net
2823,2024-01-01,IN,mobile,paid_search,25-34,jennifer51@example.com
2824,2024-05-24,US,desktop,social_media,55+,christinecollins@example.org
2825,2024-01-01,DE,tablet,paid_search,35-44,joseph68@example.com
2826,2024-05-09,AE,desktop,direct,25-34,ashleysmith@example.com
2827,2024-05-05,CA,desktop,organic_search,25-34,richardaguirre@example.org
2828,2024-03-29,FR,desktop,email,45-54,levineangel@example.com
2829,2024-06-27,FR,desktop,organic_search,25-34,lperry@example.org
2830,2024-01-01,US,mobile,email,18-24,oliviacaldwell@example.org
2831,2024-01-09,IN,tablet,organic_search,45-54,seth84@example.net
2832,2024-04-14,US,mobile,paid_search,35-44,rodriguezjohn@example.org
2833,2024-02-23,US,mobile,paid_search,25-34,vincentguerrero@example.com
2834,2024-04-30,US,tablet,organic_search,35-44,heatherwalker@example.net
2835,2024-04-12,IN,desktop,direct,45-54,daviscindy@example.com
2836,2024-04-11,US,mobile,paid_search,25-34,jeffrey95@example.net
2837,2024-01-01,CA,mobile,social_media,35-44,dennis46@example.net
2838,2024-04-19,DE,desktop,social_media,25-34,christinemorris@example.org
2839,2024-03-15,US,desktop,organic_search,55+,foxjerry@example.net
2840,2024-01-01,BR,desktop,email,35-44,hensleytimothy@example.org
2841,2024-01-01,US,desktop,organic_search,45-54,brandonlowe@example.com
2842,2024-04-09,US,mobile,email,25-34,andrewwatkins@example.com
2843,2024-04-10,FR,mobile,paid_search,18-24,conwayjoshua@example.com
2844,2024-01-01,US,desktop,email,18-24,seangilbert@example.com
2845,2024-01-01,CA,mobile,paid_search,18-24,jerrypatel@example.org
2846,2024-01-01,DE,tablet,referral,25-34,paul94@example.net
2847,2024-03-17,IN,desktop,social_media,45-54,awade@example.net
2848,2024-01-01,UK,desktop,organic_search,45-54,hramos@example.com
2849,2024-04-11,US,desktop,organic_search,25-34,parrishmark@example.com
2850,2024-04-28,UK,desktop,organic_search,35-44,akidd@example.net
2851,2024-03-21,AE,desktop,organic_search,55+,ghenderson@example.org
2852,2024-01-01,AE,mobile,paid_search,55+,bentleyhenry@example.org
2853,2024-01-12,UK,desktop,organic_search,55+,sawyerariel@example.com
2854,2024-01-01,IN,desktop,organic_search,18-24,harryjones@example.org
2855,2024-06-02,US,desktop,social_media,55+,tiffanyward@example.org
2856,2024-01-28,US,desktop,paid_search,18-24,amberclark@example.com
2857,2024-01-01,US,mobile,email,25-34,chavezmatthew@example.com
2858,2024-05-03,FR,desktop,organic_search,25-34,agraves@example.net
2859,2024-04-20,AE,mobile,organic_search,18-24,kathy98@example.org
2860,2024-01-01,US,mobile,direct,25-34,daustin@example.org
2861,2024-03-16,BR,desktop,paid_search,45-54,patricia85@example.org
2862,2024-05-08,DE,tablet,paid_search,55+,brittanyanderson@example.org
2863,2024-01-01,FR,mobile,referral,18-24,mrodgers@example.org
2864,2024-05-15,US,desktop,organic_search,18-24,wwright@example.org
2865,2024-01-01,BR,tablet,paid_search,45-54,eross@example.org
2866,2024-04-20,BR,desktop,paid_search,25-34,jnorris@example.net
2867,2024-02-06,DE,desktop,organic_search,18-24,elarson@example.org
2868,2024-01-01,DE,mobile,paid_search,35-44,jessica12@example.org
2869,2024-02-23,BR,mobile,direct,25-34,hcrawford@example.com
2870,2024-01-01,AE,mobile,email,18-24,aaron25@example.com
2871,2024-03-04,US,desktop,email,45-54,christopher86@example.org
2872,2024-04-26,AU,desktop,organic_search,55+,mharrison@example.org
2873,2024-03-06,US,mobile,organic_search,45-54,dawn03@example.com
2874,2024-06-16,IN,desktop,paid_search,45-54,pricelaura@example.com
2875,2024-02-01,US,desktop,direct,18-24,helen28@example.org
2876,2024-01-01,AU,mobile,organic_search,35-44,ndillon@example.net
2877,2024-01-01,AU,tablet,organic_search,45-54,reeseshannon@example.com
2878,2024-01-01,BR,desktop,social_media,45-54,elizabethwilliams@example.net
2879,2024-04-16,BR,mobile,organic_search,18-24,bennettruth@example.com
2880,2024-01-01,IN,mobile,paid_search,45-54,davidfrazier@example.com
2881,2024-04-08,US,mobile,paid_search,55+,brianna66@example.com
2882,2024-04-06,US,mobile,paid_search,25-34,lbrown@example.com
2883,2024-04-27,IN,mobile,paid_search,35-44,milleramy@example.com
2884,2024-01-01,FR,mobile,paid_search,55+,tonyamiller@example.net
2885,2024-01-29,IN,mobile,social_media,25-34,pmcdonald@example.com
2886,2024-01-01,BR,mobile,paid_search,55+,mcgeerichard@example.com
2887,2024-06-17,US,desktop,social_media,25-34,jacksonchristopher@example.com
2888,2024-05-06,IN,mobile,email,55+,torrescynthia@example.org
2889,2024-01-01,BR,mobile,direct,45-54,turnerandrew@example.net
2890,2024-01-01,FR,mobile,referral,55+,vsherman@example.net
2891,2024-01-01,UK,mobile,organic_search,55+,pam55@example.net
2892,2024-06-09,BR,mobile,email,35-44,rebeccawilliams@example.com
2893,2024-03-11,US,mobile,email,55+,lauren81@example.com
2894,2024-01-23,UK,mobile,organic_search,35-44,julie38@example.com
2895,2024-01-29,AU,tablet,organic_search,45-54,saragray@example.com
2896,2024-01-01,FR,mobile,organic_search,18-24,lindsay08@example.net
2897,2024-03-19,FR,mobile,direct,35-44,marie32@example.org
2898,2024-01-01,DE,desktop,organic_search,18-24,hernandezjessica@example.net
2899,2024-01-01,US,desktop,organic_search,25-34,gina96@example.org
2900,2024-06-17,US,desktop,referral,45-54,sara08@example.com
2901,2024-01-04,AU,desktop,social_media,35-44,jonesheather@example.org
2902,2024-01-19,IN,desktop,social_media,45-54,edward97@example.net
2903,2024-05-25,CA,desktop,paid_search,18-24,lopeztara@example.com
2904,2024-03-16,IN,desktop,email,45-54,john90@example.org
2905,2024-04-05,DE,mobile,social_media,35-44,westzachary@example.com
2906,2024-06-19,UK,desktop,organic_search,45-54,simmonskristen@example.net
2907,2024-01-01,IN,mobile,organic_search,18-24,matthewlopez@example.org
2908,2024-02-22,IN,desktop,social_media,45-54,rodney06@example.org
2909,2024-01-01,IN,mobile,email,45-54,ricethomas@example.net
2910,2024-01-01,CA,desktop,email,55+,shelleyjohnson@example.com
2911,2024-06-14,DE,tablet,paid_search,55+,sestrada@example.org
2912,2024-01-01,IN,mobile,paid_search,55+,willischase@example.org
2913,2024-06-03,DE,desktop,organic_search,55+,gsmith@example.org
2914,2024-03-12,US,mobile,direct,18-24,rdeleon@example.org
2915,2024-01-01,CA,mobile,email,18-24,singletonmitchell@example.net
2916,2024-01-01,UK,desktop,paid_search,25-34,laura47@example.com
2917,2024-01-13,US,desktop,paid_search,55+,currymelissa@example.com
2918,2024-03-13,US,mobile,email,18-24,randy18@example.com
2919,2024-01-01,US,desktop,referral,55+,hford@example.org
2920,2024-04-18,US,mobile,email,45-54,ugonzalez@example.org
2921,2024-01-01,AU,mobile,paid_search,55+,xchapman@example.com
2922,2024-01-01,IN,desktop,paid_search,45-54,penaangela@example.net
2923,2024-01-01,US,desktop,referral,35-44,lbarber@example.net
2924,2024-03-04,IN,tablet,direct,25-34,mike51@example.com
2925,2024-01-01,US,desktop,organic_search,25-34,christophercooper@example.com
2926,2024-02-18,CA,mobile,social_media,45-54,ljohnson@example.com
2927,2024-01-01,BR,mobile,social_media,18-24,alexapearson@example.org
2928,2024-04-16,US,desktop,paid_search,45-54,wesleynguyen@example.net
2929,2024-01-01,IN,mobile,organic_search,55+,allenfoster@example.com
2930,2024-06-09,US,mobile,paid_search,25-34,patrick65@example.com
2931,2024-01-01,BR,mobile,direct,25-34,lori41@example.net
2932,2024-06-08,IN,mobile,organic_search,45-54,huangdaniel@example.net
2933,2024-04-13,CA,mobile,direct,25-34,farmerjennifer@example.com
2934,2024-06-10,US,mobile,direct,18-24,thomaschan@example.net
2935,2024-03-05,UK,tablet,social_media,25-34,fordmatthew@example.org
2936,2024-05-20,DE,mobile,paid_search,25-34,cynthia57@example.net
2937,2024-01-01,IN,mobile,organic_search,35-44,ykennedy@example.net
2938,2024-01-23,US,mobile,referral,45-54,sarahdavis@example.com
2939,2024-02-20,CA,mobile,email,25-34,corey81@example.org
2940,2024-03-06,CA,mobile,direct,25-34,averymichael@example.net
2941,2024-01-01,CA,desktop,email,45-54,vanessapierce@example.net
2942,2024-05-07,US,desktop,organic_search,25-34,lfrank@example.com
2943,2024-05-28,US,desktop,paid_search,35-44,kristinajohnson@example.com
2944,2024-01-01,FR,mobile,direct,45-54,brendabriggs@example.org
2945,2024-03-22,UK,mobile,direct,55+,boylecindy@example.org
2946,2024-06-24,UK,mobile,social_media,55+,ztucker@example.net
2947,2024-01-01,IN,desktop,paid_search,35-44,jacob56@example.com
2948,2024-04-02,UK,mobile,organic_search,35-44,collinortiz@example.com
2949,2024-01-01,SG,mobile,organic_search,35-44,christian29@example.org
2950,2024-01-01,UK,desktop,paid_search,35-44,michael37@example.com
2951,2024-03-26,AU,desktop,social_media,25-34,boylemitchell@example.org
2952,2024-05-13,AE,desktop,email,35-44,jsullivan@example.org
2953,2024-01-01,AU,desktop,social_media,35-44,james14@example.net
2954,2024-01-01,FR,mobile,organic_search,35-44,woodjoyce@example.net
2955,2024-05-26,US,mobile,social_media,35-44,kathleen58@example.com
2956,2024-01-01,AE,mobile,paid_search,45-54,richard13@example.com
2957,2024-03-08,AU,tablet,paid_search,35-44,proctormadison@example.com
2958,2024-01-01,US,desktop,organic_search,45-54,cindy93@example.com
2959,2024-04-11,BR,desktop,organic_search,35-44,migueljenkins@example.com
2960,2024-03-14,IN,tablet,social_media,35-44,zross@example.org
2961,2024-03-22,UK,desktop,organic_search,45-54,hroberts@example.com
2962,2024-05-21,BR,mobile,paid_search,45-54,bernardbrian@example.org
2963,2024-01-01,US,desktop,paid_search,18-24,hallkelly@example.net
2964,2024-01-01,SG,desktop,social_media,35-44,wblack@example.net
2965,2024-01-01,DE,tablet,email,25-34,xlawson@example.com
2966,2024-01-01,AE,mobile,organic_search,35-44,williamsonkristen@example.com
2967,2024-05-19,AU,desktop,organic_search,25-34,charlene78@example.net
2968,2024-05-16,CA,mobile,referral,35-44,watkinsangelica@example.com
2969,2024-01-01,US,mobile,paid_search,25-34,tylerkevin@example.com
2970,2024-01-01,FR,mobile,organic_search,55+,donnasweeney@example.com
2971,2024-01-01,BR,desktop,email,35-44,yalvarado@example.net
2972,2024-03-09,US,desktop,paid_search,25-34,harrisshannon@example.com
2973,2024-02-25,CA,mobile,direct,35-44,sstone@example.org
2974,2024-01-01,US,mobile,paid_search,55+,sarnold@example.org
2975,2024-01-18,IN,desktop,direct,45-54,richardrodriguez@example.org
2976,2024-02-17,IN,mobile,paid_search,55+,zfreeman@example.com
2977,2024-01-15,US,mobile,organic_search,45-54,belindaharrington@example.com
2978,2024-02-13,DE,mobile,paid_search,45-54,robert84@example.org
2979,2024-03-20,CA,mobile,social_media,35-44,sellersdebra@example.com
2980,2024-01-01,AU,mobile,email,45-54,elizabeth63@example.com
2981,2024-01-01,DE,desktop,paid_search,45-54,pamelamcdonald@example.com
2982,2024-01-01,US,desktop,organic_search,55+,dorishodges@example.org
2983,2024-03-01,BR,mobile,social_media,18-24,bmonroe@example.com
2984,2024-02-21,AU,desktop,social_media,35-44,lisa94@example.org
2985,2024-01-16,US,mobile,paid_search,45-54,cfisher@example.org
2986,2024-01-01,IN,desktop,organic_search,35-44,connie01@example.net
2987,2024-03-06,US,desktop,social_media,55+,halvarez@example.com
2988,2024-05-06,UK,desktop,organic_search,45-54,elizabethramos@example.net
2989,2024-01-07,US,desktop,email,25-34,dellis@example.org
2990,2024-01-01,CA,mobile,organic_search,55+,steven30@example.org
2991,2024-01-01,IN,desktop,direct,35-44,cruzbrian@example.com
2992,2024-01-01,US,desktop,social_media,25-34,osbornjulia@example.org
2993,2024-01-01,CA,mobile,email,25-34,samanthabrooks@example.org
2994,2024-01-01,UK,tablet,direct,25-34,wclark@example.org
2995,2024-01-01,FR,desktop,email,18-24,sarnold@example.net
2996,2024-01-01,US,mobile,social_media,45-54,bellemily@example.com
2997,2024-04-13,DE,mobile,organic_search,25-34,dsloan@example.org
2998,2024-01-01,DE,desktop,organic_search,35-44,yjordan@example.net
2999,2024-03-23,FR,mobile,direct,45-54,henry03@example.com
3000,2024-01-01,US,mobile,direct,25-34,ydavis@example.org
3001,2024-05-11,FR,mobile,organic_search,25-34,brandysilva@example.org
3002,2024-02-22,US,desktop,organic_search,55+,gmiller@example.org
3003,2024-01-01,US,desktop,organic_search,45-54,andrewskaren@example.org
3004,2024-03-31,FR,mobile,paid_search,55+,williamsjohn@example.net
3005,2024-01-27,AE,mobile,social_media,55+,suzanne86@example.net
3006,2024-01-02,DE,mobile,direct,45-54,sharonblackburn@example.com
3007,2024-01-01,UK,mobile,social_media,45-54,hudsonsusan@example.net
3008,2024-01-01,FR,desktop,social_media,35-44,jessica29@example.com
3009,2024-01-01,US,tablet,paid_search,35-44,michael51@example.org
3010,2024-01-12,US,mobile,email,25-34,jillian41@example.net
3011,2024-02-12,DE,mobile,paid_search,55+,lewisanna@example.org
3012,2024-01-01,CA,desktop,organic_search,18-24,wcarroll@example.net
3013,2024-01-01,AE,desktop,paid_search,45-54,seanharris@example.com
3014,2024-01-11,AE,mobile,paid_search,18-24,jeff89@example.org
3015,2024-01-01,BR,mobile,referral,35-44,campbellcynthia@example.net
3016,2024-01-12,US,mobile,paid_search,45-54,mindy11@example.net
3017,2024-01-01,CA,desktop,social_media,45-54,ronaldanderson@example.org
3018,2024-01-01,BR,mobile,paid_search,35-44,oscardennis@example.org
3019,2024-01-01,US,tablet,organic_search,18-24,courtneychavez@example.org
3020,2024-01-01,DE,mobile,organic_search,55+,awhite@example.com
3021,2024-01-01,CA,desktop,paid_search,35-44,chelseabaker@example.net
3022,2024-05-13,IN,mobile,paid_search,18-24,cassidy15@example.com
3023,2024-03-25,CA,mobile,email,45-54,richardsalexis@example.com
3024,2024-03-24,US,mobile,email,55+,wallacedavid@example.org
3025,2024-03-20,US,tablet,referral,45-54,karencowan@example.com
3026,2024-01-01,AU,mobile,email,35-44,jacobrobinson@example.net
3027,2024-01-01,US,tablet,organic_search,45-54,yateskaitlyn@example.net
3028,2024-01-01,IN,desktop,paid_search,25-34,hughesmichele@example.com
3029,2024-01-01,IN,desktop,email,25-34,scottwilson@example.com
3030,2024-02-08,UK,desktop,direct,18-24,jeffery71@example.com
3031,2024-01-01,US,desktop,email,18-24,katherine37@example.org
3032,2024-01-01,IN,tablet,referral,45-54,ywhite@example.com
3033,2024-01-01,US,mobile,direct,55+,rodriguezrobin@example.org
3034,2024-01-11,SG,tablet,organic_search,55+,billy66@example.org
3035,2024-04-10,AE,mobile,paid_search,35-44,norrisholly@example.net
3036,2024-03-30,US,mobile,email,55+,mdixon@example.com
3037,2024-06-18,US,mobile,direct,25-34,dunnstephanie@example.org
3038,2024-01-01,IN,desktop,referral,35-44,ecarr@example.org
3039,2024-03-16,BR,tablet,organic_search,55+,jasonbryan@example.net
3040,2024-01-01,FR,desktop,direct,55+,amanda66@example.net
3041,2024-01-01,SG,desktop,referral,45-54,ramirezmaurice@example.org
3042,2024-01-01,BR,mobile,social_media,45-54,uquinn@example.org
3043,2024-01-25,IN,desktop,organic_search,25-34,kreilly@example.com
3044,2024-05-19,UK,tablet,organic_search,35-44,jasongrant@example.com
3045,2024-01-01,IN,mobile,organic_search,45-54,munozsandra@example.net
3046,2024-01-01,IN,desktop,paid_search,45-54,ocabrera@example.org
3047,2024-03-12,BR,desktop,organic_search,45-54,smithnicholas@example.com
3048,2024-01-01,US,mobile,organic_search,25-34,pmartinez@example.org
3049,2024-05-06,IN,desktop,organic_search,18-24,walshlisa@example.net
3050,2024-01-01,FR,desktop,social_media,45-54,conniesmith@example.com
3051,2024-01-01,BR,mobile,email,25-34,emmadickerson@example.net
3052,2024-01-01,US,desktop,organic_search,35-44,cruzkim@example.net
3053,2024-06-16,AU,mobile,paid_search,55+,johnsontimothy@example.com
3054,2024-01-01,US,mobile,paid_search,18-24,rrussell@example.net
3055,2024-04-28,US,desktop,organic_search,25-34,sandrawelch@example.net
3056,2024-01-01,AE,mobile,paid_search,35-44,dallen@example.net
3057,2024-05-03,US,mobile,organic_search,55+,grayjason@example.org
3058,2024-01-01,US,mobile,direct,25-34,qjones@example.com
3059,2024-05-29,DE,mobile,paid_search,25-34,kathystewart@example.net
3060,2024-06-21,US,desktop,paid_search,25-34,icole@example.net
3061,2024-06-24,IN,mobile,referral,35-44,carol14@example.net
3062,2024-01-01,CA,mobile,paid_search,25-34,amy92@example.org
3063,2024-01-01,AU,desktop,paid_search,25-34,mgonzalez@example.net
3064,2024-01-01,US,mobile,organic_search,18-24,hallronald@example.org
3065,2024-02-19,US,mobile,paid_search,35-44,pamela06@example.com
3066,2024-06-21,IN,desktop,paid_search,45-54,bnguyen@example.net
3067,2024-01-01,BR,mobile,social_media,55+,plewis@example.net
3068,2024-01-01,BR,desktop,paid_search,18-24,carol63@example.net
3069,2024-01-07,US,desktop,organic_search,18-24,julia76@example.net
3070,2024-01-01,IN,mobile,paid_search,45-54,washingtontheresa@example.org
3071,2024-01-01,IN,mobile,email,45-54,davidchapman@example.org
3072,2024-06-06,IN,tablet,social_media,25-34,smithjulia@example.net
3073,2024-01-01,SG,desktop,organic_search,18-24,rileydavid@example.org
3074,2024-03-10,SG,desktop,organic_search,25-34,robertstheresa@example.com
3075,2024-01-01,UK,mobile,organic_search,25-34,emorgan@example.com
3076,2024-01-01,IN,mobile,social_media,35-44,sarah68@example.com
3077,2024-05-14,IN,desktop,paid_search,55+,fmason@example.org
3078,2024-01-01,US,desktop,social_media,55+,cathymartin@example.org
3079,2024-01-01,UK,mobile,referral,55+,petersonkenneth@example.net
3080,2024-05-13,US,mobile,email,18-24,lopezdarren@example.com
3081,2024-02-22,BR,mobile,paid_search,45-54,gina17@example.org
3082,2024-01-01,US,desktop,social_media,18-24,greenkerry@example.net
3083,2024-03-03,FR,mobile,paid_search,55+,garycampbell@example.net
3084,2024-04-22,US,desktop,social_media,45-54,caldwellstephen@example.org
3085,2024-01-01,IN,mobile,organic_search,25-34,david88@example.org
3086,2024-06-11,AE,desktop,organic_search,55+,dharris@example.org
3087,2024-01-01,US,tablet,paid_search,45-54,barryvicki@example.net
3088,2024-01-01,IN,tablet,direct,35-44,andres69@example.org
3089,2024-04-04,FR,mobile,paid_search,55+,byrdkenneth@example.net
3090,2024-05-27,DE,mobile,social_media,45-54,sarah50@example.net
3091,2024-04-27,US,mobile,paid_search,18-24,jasmine06@example.net
3092,2024-01-01,BR,desktop,email,25-34,omiller@example.com
3093,2024-04-09,CA,desktop,paid_search,35-44,jennifer00@example.com
3094,2024-05-31,US,mobile,organic_search,35-44,jeffersonisaac@example.net
3095,2024-01-01,CA,mobile,paid_search,45-54,uthomas@example.com
3096,2024-01-01,DE,desktop,email,35-44,htaylor@example.net
3097,2024-01-01,BR,mobile,social_media,18-24,matthewjackson@example.net
3098,2024-01-01,SG,mobile,organic_search,25-34,richtamara@example.net
3099,2024-01-01,DE,mobile,referral,25-34,raymond63@example.com
3100,2024-01-01,DE,desktop,social_media,55+,dhoward@example.com
3101,2024-02-28,UK,mobile,social_media,18-24,lherrera@example.net
3102,2024-01-03,DE,desktop,paid_search,25-34,javierclark@example.org
3103,2024-04-09,BR,mobile,direct,55+,linda94@example.net
3104,2024-01-01,BR,desktop,paid_search,55+,xmartin@example.com
3105,2024-06-22,UK,mobile,referral,35-44,ochoachloe@example.com
3106,2024-01-01,IN,desktop,email,18-24,kathyknapp@example.com
3107,2024-03-23,DE,mobile,organic_search,55+,tarabrown@example.org
3108,2024-05-26,UK,mobile,email,25-34,nancy64@example.net
3109,2024-06-05,BR,mobile,social_media,45-54,williamswillie@example.com
3110,2024-01-19,IN,desktop,direct,18-24,oliverdeborah@example.com
3111,2024-02-21,US,mobile,organic_search,35-44,feliciaduncan@example.net
3112,2024-06-01,IN,mobile,organic_search,35-44,taylorkelly@example.org
3113,2024-02-27,US,mobile,social_media,55+,rlamb@example.com
3114,2024-01-01,CA,mobile,social_media,55+,aarias@example.org
3115,2024-01-01,US,mobile,email,35-44,brent05@example.com
3116,2024-01-01,IN,mobile,paid_search,18-24,acoleman@example.net
3117,2024-01-01,BR,mobile,referral,35-44,michaelwatts@example.org
3118,2024-01-15,BR,desktop,direct,18-24,craig79@example.net
3119,2024-04-01,IN,mobile,email,45-54,chris70@example.com
3120,2024-01-01,US,desktop,organic_search,18-24,youngdarlene@example.com
3121,2024-01-01,BR,mobile,direct,35-44,afischer@example.net
3122,2024-01-01,US,desktop,paid_search,18-24,wsolis@example.com
3123,2024-01-01,UK,mobile,organic_search,18-24,tonya19@example.com
3124,2024-01-01,IN,mobile,email,18-24,erinreeves@example.org
3125,2024-04-11,BR,mobile,social_media,55+,williamscatherine@example.com
3126,2024-06-05,US,mobile,email,18-24,mwhite@example.net
3127,2024-01-01,AE,mobile,social_media,35-44,rlucas@example.com
3128,2024-01-01,US,desktop,referral,18-24,amy88@example.net
3129,2024-01-01,AE,desktop,direct,45-54,jasonanderson@example.com
3130,2024-04-07,US,desktop,referral,25-34,tiffanymartin@example.com
3131,2024-01-01,IN,desktop,direct,18-24,mcneilrebecca@example.org
3132,2024-05-22,FR,mobile,email,25-34,vanessagarcia@example.org
3133,2024-01-01,DE,mobile,email,25-34,bennettjoann@example.org
3134,2024-01-29,US,mobile,organic_search,25-34,davisgwendolyn@example.org
3135,2024-03-13,UK,desktop,organic_search,45-54,gregorymartinez@example.org
3136,2024-01-01,FR,desktop,organic_search,55+,yluna@example.org
3137,2024-01-31,AE,desktop,organic_search,18-24,eduardotyler@example.com
3138,2024-06-30,IN,mobile,paid_search,18-24,powersemily@example.org
3139,2024-01-28,CA,mobile,email,55+,andrea00@example.org
3140,2024-01-01,FR,mobile,referral,25-34,zachary11@example.net
3141,2024-01-01,AU,desktop,organic_search,18-24,nataliewagner@example.org
3142,2024-01-01,AU,desktop,organic_search,18-24,ncox@example.org
3143,2024-04-24,US,desktop,organic_search,18-24,taylordaniel@example.net
3144,2024-02-01,US,desktop,organic_search,18-24,kevin50@example.net
3145,2024-01-09,IN,mobile,social_media,35-44,michael41@example.org
3146,2024-02-17,AU,mobile,organic_search,45-54,cruzharold@example.net
3147,2024-01-01,US,mobile,referral,25-34,alexachen@example.com
3148,2024-03-11,UK,desktop,organic_search,18-24,christopher64@example.net
3149,2024-02-11,IN,desktop,direct,18-24,amandaramirez@example.net
3150,2024-02-24,UK,desktop,organic_search,35-44,youngjason@example.com
3151,2024-01-01,US,desktop,email,45-54,alyssaallen@example.com
3152,2024-04-01,US,mobile,paid_search,25-34,mark98@example.net
3153,2024-02-20,US,mobile,direct,45-54,pochoa@example.net
3154,2024-01-01,US,desktop,direct,18-24,fbentley@example.net
3155,2024-01-01,CA,desktop,referral,55+,aaronparker@example.net
3156,2024-03-21,CA,desktop,organic_search,35-44,bryanmosley@example.com
3157,2024-03-28,US,desktop,direct,55+,stanley13@example.net
3158,2024-01-01,DE,desktop,social_media,18-24,elizabethyu@example.com
